duplicate_group,file,group_size,recommendation
330,dashboard/public/artifacts/sessions/test_graph.json,2,choose canonical owner; archive/delete duplicate only after approval
330,satelite/dashboard/public/artifacts/sessions/test_graph.json,2,choose canonical owner; archive/delete duplicate only after approval
331,dashboard/public/artifacts/sessions/test_phase6_pipeline.json,2,choose canonical owner; archive/delete duplicate only after approval
331,satelite/dashboard/public/artifacts/sessions/test_phase6_pipeline.json,2,choose canonical owner; archive/delete duplicate only after approval
332,dashboard/public/artifacts/sessions/VerificationExperiment.json,2,choose canonical owner; archive/delete duplicate only after approval
332,satelite/dashboard/public/artifacts/sessions/VerificationExperiment.json,2,choose canonical owner; archive/delete duplicate only after approval
333,dashboard/public/artifacts/telemetry/lorenz_telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
333,satelite/dashboard/public/artifacts/telemetry/lorenz_telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
334,dashboard/public/artifacts/sessions/experiment_001/benchmark.json,2,choose canonical owner; archive/delete duplicate only after approval
334,satelite/dashboard/public/artifacts/sessions/experiment_001/benchmark.json,2,choose canonical owner; archive/delete duplicate only after approval
335,dashboard/public/artifacts/sessions/experiment_001/embeddings.json,2,choose canonical owner; archive/delete duplicate only after approval
335,satelite/dashboard/public/artifacts/sessions/experiment_001/embeddings.json,2,choose canonical owner; archive/delete duplicate only after approval
336,dashboard/public/artifacts/sessions/experiment_001/logs.json,2,choose canonical owner; archive/delete duplicate only after approval
336,satelite/dashboard/public/artifacts/sessions/experiment_001/logs.json,2,choose canonical owner; archive/delete duplicate only after approval
337,dashboard/public/artifacts/sessions/experiment_001/metadata.json,2,choose canonical owner; archive/delete duplicate only after approval
337,satelite/dashboard/public/artifacts/sessions/experiment_001/metadata.json,2,choose canonical owner; archive/delete duplicate only after approval
338,dashboard/public/artifacts/sessions/experiment_001/telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
338,satelite/dashboard/public/artifacts/sessions/experiment_001/telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
339,dashboard/public/artifacts/sessions/experiment_002/benchmark.json,2,choose canonical owner; archive/delete duplicate only after approval
339,satelite/dashboard/public/artifacts/sessions/experiment_002/benchmark.json,2,choose canonical owner; archive/delete duplicate only after approval
340,dashboard/public/artifacts/sessions/experiment_002/embeddings.json,2,choose canonical owner; archive/delete duplicate only after approval
340,satelite/dashboard/public/artifacts/sessions/experiment_002/embeddings.json,2,choose canonical owner; archive/delete duplicate only after approval
341,dashboard/public/artifacts/sessions/experiment_002/logs.json,2,choose canonical owner; archive/delete duplicate only after approval
341,satelite/dashboard/public/artifacts/sessions/experiment_002/logs.json,2,choose canonical owner; archive/delete duplicate only after approval
342,dashboard/public/artifacts/sessions/experiment_002/metadata.json,2,choose canonical owner; archive/delete duplicate only after approval
342,satelite/dashboard/public/artifacts/sessions/experiment_002/metadata.json,2,choose canonical owner; archive/delete duplicate only after approval
343,dashboard/public/artifacts/sessions/experiment_002/telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
343,satelite/dashboard/public/artifacts/sessions/experiment_002/telemetry.json,2,choose canonical owner; archive/delete duplicate only after approval
344,dashboard/src/app/globals.css,2,choose canonical owner; archive/delete duplicate only after approval
344,satelite/dashboard/src/app/globals.css,2,choose canonical owner; archive/delete duplicate only after approval
345,dashboard/src/app/layout.tsx,2,choose canonical owner; archive/delete duplicate only after approval
345,satelite/dashboard/src/app/layout.tsx,2,choose canonical owner; archive/delete duplicate only after approval
346,dashboard/src/app/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
346,satelite/dashboard/src/app/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
347,dashboard/src/constants/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
347,satelite/dashboard/src/constants/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
348,dashboard/src/data/benchmarkData.ts,2,choose canonical owner; archive/delete duplicate only after approval
348,satelite/dashboard/src/data/benchmarkData.ts,2,choose canonical owner; archive/delete duplicate only after approval
349,dashboard/src/data/bibliography.ts,2,choose canonical owner; archive/delete duplicate only after approval
349,satelite/dashboard/src/data/bibliography.ts,2,choose canonical owner; archive/delete duplicate only after approval
350,dashboard/src/data/hypotheses.ts,2,choose canonical owner; archive/delete duplicate only after approval
350,satelite/dashboard/src/data/hypotheses.ts,2,choose canonical owner; archive/delete duplicate only after approval
351,dashboard/src/data/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
351,satelite/dashboard/src/data/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
352,dashboard/src/data/learningData.ts,2,choose canonical owner; archive/delete duplicate only after approval
352,satelite/dashboard/src/data/learningData.ts,2,choose canonical owner; archive/delete duplicate only after approval
353,dashboard/src/data/openQuestions.ts,2,choose canonical owner; archive/delete duplicate only after approval
353,satelite/dashboard/src/data/openQuestions.ts,2,choose canonical owner; archive/delete duplicate only after approval
354,dashboard/src/data/projectInfo.ts,2,choose canonical owner; archive/delete duplicate only after approval
354,satelite/dashboard/src/data/projectInfo.ts,2,choose canonical owner; archive/delete duplicate only after approval
355,dashboard/src/data/references.ts,2,choose canonical owner; archive/delete duplicate only after approval
355,satelite/dashboard/src/data/references.ts,2,choose canonical owner; archive/delete duplicate only after approval
356,dashboard/src/data/researchFindings.ts,2,choose canonical owner; archive/delete duplicate only after approval
356,satelite/dashboard/src/data/researchFindings.ts,2,choose canonical owner; archive/delete duplicate only after approval
357,dashboard/src/data/roadmapData.ts,2,choose canonical owner; archive/delete duplicate only after approval
357,satelite/dashboard/src/data/roadmapData.ts,2,choose canonical owner; archive/delete duplicate only after approval
358,dashboard/src/data/scientificLog.ts,2,choose canonical owner; archive/delete duplicate only after approval
358,satelite/dashboard/src/data/scientificLog.ts,2,choose canonical owner; archive/delete duplicate only after approval
359,dashboard/src/data/scientificMemory.ts,2,choose canonical owner; archive/delete duplicate only after approval
359,satelite/dashboard/src/data/scientificMemory.ts,2,choose canonical owner; archive/delete duplicate only after approval
360,dashboard/src/data/theoryData.ts,2,choose canonical owner; archive/delete duplicate only after approval
360,satelite/dashboard/src/data/theoryData.ts,2,choose canonical owner; archive/delete duplicate only after approval
361,dashboard/src/data/timelineData.ts,2,choose canonical owner; archive/delete duplicate only after approval
361,satelite/dashboard/src/data/timelineData.ts,2,choose canonical owner; archive/delete duplicate only after approval
362,dashboard/src/hooks/useExperimentData.ts,2,choose canonical owner; archive/delete duplicate only after approval
362,satelite/dashboard/src/hooks/useExperimentData.ts,2,choose canonical owner; archive/delete duplicate only after approval
363,dashboard/src/hooks/useHistoricalSweeps.ts,2,choose canonical owner; archive/delete duplicate only after approval
363,satelite/dashboard/src/hooks/useHistoricalSweeps.ts,2,choose canonical owner; archive/delete duplicate only after approval
364,dashboard/src/hooks/useManifoldSnapshots.ts,2,choose canonical owner; archive/delete duplicate only after approval
364,satelite/dashboard/src/hooks/useManifoldSnapshots.ts,2,choose canonical owner; archive/delete duplicate only after approval
365,dashboard/src/hooks/useMassiveSweepReport.ts,2,choose canonical owner; archive/delete duplicate only after approval
365,satelite/dashboard/src/hooks/useMassiveSweepReport.ts,2,choose canonical owner; archive/delete duplicate only after approval
366,dashboard/src/hooks/useScientificArtifacts.ts,2,choose canonical owner; archive/delete duplicate only after approval
366,satelite/dashboard/src/hooks/useScientificArtifacts.ts,2,choose canonical owner; archive/delete duplicate only after approval
367,dashboard/src/hooks/useScientificRegressionReport.ts,2,choose canonical owner; archive/delete duplicate only after approval
367,satelite/dashboard/src/hooks/useScientificRegressionReport.ts,2,choose canonical owner; archive/delete duplicate only after approval
368,dashboard/src/hooks/useSessionData.ts,2,choose canonical owner; archive/delete duplicate only after approval
368,satelite/dashboard/src/hooks/useSessionData.ts,2,choose canonical owner; archive/delete duplicate only after approval
369,dashboard/src/hooks/useTelemetry.ts,2,choose canonical owner; archive/delete duplicate only after approval
369,satelite/dashboard/src/hooks/useTelemetry.ts,2,choose canonical owner; archive/delete duplicate only after approval
370,dashboard/src/stores/appStore.ts,2,choose canonical owner; archive/delete duplicate only after approval
370,satelite/dashboard/src/stores/appStore.ts,2,choose canonical owner; archive/delete duplicate only after approval
371,dashboard/src/types/discoveries.ts,2,choose canonical owner; archive/delete duplicate only after approval
371,satelite/dashboard/src/types/discoveries.ts,2,choose canonical owner; archive/delete duplicate only after approval
372,dashboard/src/types/experiments.ts,2,choose canonical owner; archive/delete duplicate only after approval
372,satelite/dashboard/src/types/experiments.ts,2,choose canonical owner; archive/delete duplicate only after approval
373,dashboard/src/types/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
373,satelite/dashboard/src/types/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
374,dashboard/src/types/scientific.ts,2,choose canonical owner; archive/delete duplicate only after approval
374,satelite/dashboard/src/types/scientific.ts,2,choose canonical owner; archive/delete duplicate only after approval
375,dashboard/src/types/telemetry.ts,2,choose canonical owner; archive/delete duplicate only after approval
375,satelite/dashboard/src/types/telemetry.ts,2,choose canonical owner; archive/delete duplicate only after approval
