file,owner_subsystem,type,bytes,reason,recommendation
dashboard/.next/server/chunks/ssr/_0l6ac_u._.js,dashboard,.js,15203,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0l6ac_u._.js.map,dashboard,.map,112294,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0m1hupg._.js,dashboard,.js,8426,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0m1hupg._.js.map,dashboard,.map,48189,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0mzruk9._.js,dashboard,.js,4575,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0mzruk9._.js.map,dashboard,.map,13306,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0oqpykg._.js,dashboard,.js,49790,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0oqpykg._.js.map,dashboard,.map,142080,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0r_to_3._.js,dashboard,.js,7730,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0r_to_3._.js.map,dashboard,.map,44107,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0sdd1rf._.js,dashboard,.js,39454,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0sdd1rf._.js.map,dashboard,.map,170675,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0x7rm-j._.js,dashboard,.js,171659,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0x7rm-j._.js.map,dashboard,.map,962453,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0~mqzez._.js,dashboard,.js,6386,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_0~mqzez._.js.map,dashboard,.map,25896,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_12i5brm._.js,dashboard,.js,7992,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_12i5brm._.js.map,dashboard,.map,55542,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_12y3hc.._.js,dashboard,.js,13583,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_12y3hc.._.js.map,dashboard,.map,66517,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_discoveries_page_actions_10lflj8.js,dashboard,.js,123,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_discoveries_page_actions_10lflj8.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_learn_page_actions_09dl7vk.js,dashboard,.js,116,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_learn_page_actions_09dl7vk.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_mathematics_page_actions_0ffs-bs.js,dashboard,.js,123,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_mathematics_page_actions_0ffs-bs.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_page_actions_09-gtaw.js,dashboard,.js,111,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_page_actions_09-gtaw.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_physics_page_actions_0~4t.5f.js,dashboard,.js,119,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_physics_page_actions_0~4t.5f.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_quantum_page_actions_0zj1ae7.js,dashboard,.js,119,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_quantum_page_actions_0zj1ae7.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_satellite_page_actions_0p~dpt4.js,dashboard,.js,121,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_satellite_page_actions_0p~dpt4.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_compare_page_actions_0va.on7.js,dashboard,.js,130,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_compare_page_actions_0va.on7.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_benchmark_page_actions_0o1yjyp.js,dashboard,.js,142,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_benchmark_page_actions_0o1yjyp.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_log_page_actions_0vm5dl1.js,dashboard,.js,136,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_log_page_actions_0vm5dl1.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_page_actions_108tr6f.js,dashboard,.js,131,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_page_actions_108tr6f.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_roadmap_page_actions_0inrcky.js,dashboard,.js,140,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_roadmap_page_actions_0inrcky.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_scientific-log_page_actions_11bqfou.js,dashboard,.js,147,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_scientific-log_page_actions_11bqfou.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_timeline_page_actions_0f9w-yn.js,dashboard,.js,141,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_dashboard_timeline_page_actions_0f9w-yn.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_discoveries_page_actions_0_~ba9u.js,dashboard,.js,134,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_discoveries_page_actions_0_~ba9u.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_interactive_page_actions_0do7x7~.js,dashboard,.js,134,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_interactive_page_actions_0do7x7~.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_learn_page_actions_0tz6qdh.js,dashboard,.js,128,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_learn_page_actions_0tz6qdh.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_mathematics_page_actions_0_skj7i.js,dashboard,.js,134,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_mathematics_page_actions_0_skj7i.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_physics_page_actions_04fjevj.js,dashboard,.js,130,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_physics_page_actions_04fjevj.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_quantum_page_actions_0inrhvn.js,dashboard,.js,130,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_quantum_page_actions_0inrhvn.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_satellite_page_actions_0vdejvu.js,dashboard,.js,132,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app_[lang]_satellite_page_actions_0vdejvu.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app__global-error_page_actions_0k77kol.js,dashboard,.js,125,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app__global-error_page_actions_0k77kol.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app__not-found_page_actions_0eq97pa.js,dashboard,.js,122,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/chunks/ssr/_next-internal_server_app__not-found_page_actions_0eq97pa.js.map,dashboard,.map,51,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/9G6HKhtgaLiX8VTlQZa9O/_buildManifest.js,dashboard,.js,219,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/9G6HKhtgaLiX8VTlQZa9O/_clientMiddlewareManifest.js,dashboard,.js,96,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/9G6HKhtgaLiX8VTlQZa9O/_ssgManifest.js,dashboard,.js,566,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/chunks/0-xmsowl50zp7.js,dashboard,.js,4645184,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/chunks/01xlw8hd842-c.js,dashboard,.js,3377,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/chunks/02n2iqt~dc.fl.js,dashboard,.js,73162,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/chunks/02ycggswef1.6.js,dashboard,.js,142592,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/static/chunks/03~yq9q893hmn.js,dashboard,.js,112594,generated extension or report pattern,"keep if cited, otherwise archive by domain"
